t,x,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric,signal_part,dispersion_part,E_j,F_j
0.014,0.889163379874837,1.84212667274077,0.110278593343039,1.71721720011259,0.0772915784377365,0.0988909579313613,0.0707407298156062,0.0281502281157551,0.991432056986896,0.00672108429185979
0.015,0.87420470953639,1.82627688470998,0.111014476066323,1.71462246495778,0.0776216949556578,0.0846575302337132,0.0561490261988529,0.0285085040348603,0.991492165747802,0.00660544016507558
0.016,0.880544402928161,1.82722946030291,0.111752764282543,1.71221040002161,0.0779480328430855,0.08806586331886,0.0591904115881431,0.0288754517307169,0.991551675487224,0.00665074213902228
0.017,0.849533019617773,1.79877191132617,0.112486080258047,1.70975359416082,0.0782705427326791,0.0644645019287144,0.0352232950635906,0.0292412068651238,0.991610011143548,0.00641402159923589
0.018,0.827047798224472,1.77784553663504,0.113227484804867,1.70764625223803,0.0785892689135214,0.0513846049634133,0.0217612337602705,0.0296233712031428,0.991668222082091,0.00624180421777033
0.019,0.828883945553425,1.77569631116206,0.113973948516101,1.70578895390377,0.0789040916504126,0.0514573669682554,0.0214392791618833,0.0300180878063721,0.991726065140151,0.00625318685988211
0.02,0.819027655063253,1.76469586822479,0.114717177717655,1.70393324562823,0.0792149299917713,0.0465065104104958,0.0160921684889217,0.0304143419215741,0.991782909674947,0.00617639507625975
0.021,0.854284976156468,1.7877323626313,0.115461215234206,1.70219571569594,0.0795218057124728,0.0625014587057286,0.0316838773700038,0.0308175813357249,0.991839083016132,0.00643973268323847
0.022,0.87502316125517,1.80027552062012,0.116190086584326,1.70012730628141,0.0798246910665875,0.0743669608568781,0.043160587663181,0.0312063731936971,0.991893413763624,0.00659350922256329
0.023,0.8898729212064,1.80830879144499,0.116908511073882,1.69786564295085,0.080123751265011,0.0837544922431281,0.0521676691339829,0.0315868231091452,0.991946302832751,0.00670284849659837
0.024,0.894026997939197,1.80755385535082,0.117618434330238,1.69546896311759,0.0804190933130268,0.0853672424247664,0.0534058421134208,0.0319614003113456,0.991997931377047,0.0067315997605274
0.025,0.882861733996875,1.79389548707607,0.118323897888868,1.69305035275851,0.0807108000339978,0.075309590722334,0.0429741637022415,0.0323354270200925,0.992048621894292,0.00664503930532129
0.026,0.887976430989281,1.79401797367863,0.119030971552106,1.6907745618653,0.0809989058877216,0.0774919326641755,0.0447749100249549,0.0327170226392206,0.992098825188432,0.00668102465873008
0.027,0.875682492068661,1.77940709372952,0.119733191911445,1.68846656849048,0.0812833741851434,0.0676334788057175,0.0345358667831624,0.0330976120225551,0.992148097039461,0.00658606689704382
0.028,0.873291684317943,1.77331225075295,0.120437568197948,1.68631225363926,0.0815642432309418,0.0649094709166331,0.0314229173298359,0.0334865535867972,0.992196942947599,0.0065656249673965
0.029,0.850201883470289,1.74981279085446,0.121140134981764,1.68420501191365,0.0818414705589902,0.0516447629925836,0.0177661212701931,0.0338786417223905,0.992245097525683,0.00638964078406094
