index,t,objective,peak
729,3.64,1.38571285215718,0.977531084503336
730,3.645,1.38717722352012,0.98107038595187
731,3.65,1.38500312760592,0.98461309773348
732,3.655,1.38642148968565,0.988159222194384
733,3.66,1.3841732930569,0.991709139590091
734,3.665,1.38559806948683,0.995261387473329
735,3.67,1.38337774531127,0.998816457732365
736,3.675,1.38489614652674,1.00237323267479
737,3.68,1.38269298561375,1.00593332817493
738,3.685,1.38418814176641,1.00949674495707
739,3.69,1.3819676773419,1.01306340810035
740,3.695,1.38346785725168,1.01663297895954
741,3.7,1.3812983945267,1.02020507901961
742,3.705,1.38281460366294,1.02377993672241
743,3.71,1.38052073278313,1.02735923566769
744,3.715,1.38190314266997,1.03094251254079
745,3.72,1.37971166927639,1.03452654185846
746,3.725,1.38118742942937,1.03811257232113
747,3.73,1.37905890295603,1.04170083699666
748,3.735,1.38050167353974,1.04529270777697
749,3.74,1.37831729359829,1.04888794735104
750,3.745,1.37969688267,1.05248643039958
751,3.75,1.37751210801161,1.05608720919007
752,3.755,1.37889018164702,1.05969012712036
753,3.76,1.37662132587616,1.0632962663416
754,3.765,1.37792187156734,1.06690504747532
755,3.77,1.37568437819169,1.07051494270752
756,3.775,1.37696924394649,1.0741266142964
757,3.78,1.37461831976297,1.07774101442237
758,3.785,1.37579753331609,1.08135737458896
759,3.79,1.37342899999512,1.08497455068134
760,3.795,1.37461382907424,1.08859239865536
761,3.8,1.3722798787427,1.09221086962829
762,3.805,1.37352319994211,1.09582933686626
763,3.81,1.37114410998867,1.09944954366852
764,3.815,1.37237688192573,1.10307065613514
765,3.82,1.37008226889614,1.10669142523929
766,3.825,1.37128678488999,1.11031365766312
767,3.83,1.3689279843451,1.11393733012663
768,3.835,1.37007085400289,1.11756176048398
769,3.84,1.36760132516731,1.12118770209742
770,3.845,1.36869264261832,1.1248136378614
771,3.85,1.36619312942887,1.12843985971565
772,3.855,1.3673252560959,1.13206493990283
773,3.86,1.36479946814307,1.13569037286558
774,3.865,1.36593622803905,1.13931518316699
775,3.87,1.36342113580321,1.14293950602435
776,3.875,1.36453014200116,1.14656371700495
777,3.88,1.36198915046114,1.15018740296383
778,3.885,1.36300543064895,1.15381135910718
779,3.89,1.36044134700226,1.15743451353949
780,3.895,1.36152530381656,1.1610559571262
781,3.9,1.35903418776973,1.16467564923318
782,3.905,1.36005017613705,1.16829570996342
783,3.91,1.35754864400545,1.17191447232667
784,3.915,1.35852496960399,1.17553295414183
785,3.92,1.35608933083035,1.17914921668118
786,3.925,1.35704378819578,1.1827648944992
787,3.93,1.35456969014939,1.18637984236189
788,3.935,1.35552277963772,1.18999344458765
789,3.94,1.35307815306356,1.19360546133204
790,3.945,1.35404705983509,1.19721618799409
791,3.95,1.35163233067766,1.2008252666984
792,3.955,1.35257500221406,1.20443360078124
793,3.96,1.3501724375241,1.20804047596297
794,3.965,1.35114981196244,1.21164575224153
795,3.97,1.34877196346236,1.21524933620544
796,3.975,1.34970093116277,1.21885294937811
797,3.98,1.34747360683743,1.22245307428233
798,3.985,1.34848237909462,1.22605187579656
799,3.99,1.34626827136379,1.22965002712439
800,3.995,1.34727482726921,1.2332477449998
801,4,1.34512990160834,1.2368440115069
802,4.005,1.34619515496893,1.24043906230324
803,4.01,1.34405657412495,1.2440344293853
804,4.015,1.34520364983834,1.24762809006401
805,4.02,1.34309251423062,1.25122189851247
